Date,Building,CropType,GridID,X,Y,GridFert_Wheat,NumPlantsInGrid,FieldFert_Wheat,FieldSowPerc,FieldGrowthPerc,FieldYield
01Sep0042,SMBuildingMaster,Wheat,216573,509,211,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,216574,510,211,0,2,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,218613,501,213,0,2,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,218614,502,213,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,218615,503,213,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,218616,504,213,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,218617,505,213,0,3,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,218618,506,213,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,218619,507,213,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,218620,508,213,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,218621,509,213,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,218622,510,213,0,2,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,220661,501,215,0,2,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,220662,502,215,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,220663,503,215,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,220664,504,215,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,220665,505,215,0,3,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,220666,506,215,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,220667,507,215,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,220668,508,215,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,220669,509,215,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,220670,510,215,0,2,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,221685,501,216,0,2,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,221686,502,216,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,221687,503,216,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,221688,504,216,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,221689,505,216,0,3,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,221690,506,216,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,221691,507,216,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,221692,508,216,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,221693,509,216,0,1,0,1,1,0
01Sep0042,SMBuildingMaster,Wheat,221694,510,216,0,2,0,1,1,0
