Date,Building,CropType,GridID,X,Y,GridFert_Wheat,numPlantsInGrid,FieldFert_Wheat,FieldSowPerc,FieldGrowthPerc,FieldYield
01Sep0045,SMBuildingMaster,Wheat,195172,612,190,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Wheat,195174,614,190,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Wheat,195175,615,190,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Wheat,195177,617,190,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Wheat,195179,619,190,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Wheat,195181,621,190,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Wheat,196196,612,191,0,2,0,1,1,0
01Sep0045,SMBuildingMaster,Wheat,196198,614,191,0,2,0,1,1,0
01Sep0045,SMBuildingMaster,Wheat,196199,615,191,0,2,0,1,1,0
01Sep0045,SMBuildingMaster,Wheat,196201,617,191,0,2,0,1,1,0
01Sep0045,SMBuildingMaster,Wheat,196203,619,191,0,2,0,1,1,0
01Sep0045,SMBuildingMaster,Wheat,196205,621,191,0,2,0,1,1,0
