Date,Building,CropType,GridID,X,Y,GridFert_Barley,NumPlantsInGrid,FieldFert_Barley,FieldSowPerc,FieldGrowthPerc,FieldYield
07Sep0041,SMBuildingMaster,Barley,273969,561,267,0,2,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,273971,563,267,0,2,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,274986,554,268,0.446,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,274988,556,268,0.4538,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,274990,558,268,0.4617,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,274992,560,268,0.4617,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,274993,561,268,0.4617,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,274995,563,268,0.4538,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,276010,554,269,0.4538,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,276012,556,269,0.4617,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,276014,558,269,0.4695,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,276016,560,269,0.4695,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,276017,561,269,0.4695,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,276019,563,269,0.4617,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,277034,554,270,0.4617,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,277036,556,270,0.4734,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,277038,558,270,0.4773,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,277040,560,270,0.4813,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,277041,561,270,0.4773,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,277043,563,270,0.4695,1,0.1992,0.0357,0.0357,
07Sep0041,SMBuildingMaster,Barley,278058,554,271,0.0135,2,0.1992,0.0357,0.0357,
