Date,Building,CropType,GridID,X,Y,GridFert_Barley,numPlantsInGrid,FieldFert_Barley,FieldSowPerc,FieldGrowthPerc,FieldYield
01Sep0045,SMBuildingMaster,Barley,218619,507,213,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,218620,508,213,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,218621,509,213,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,218622,510,213,0,2,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,220661,501,215,0,2,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,220662,502,215,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,220663,503,215,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,220664,504,215,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,220665,505,215,0,3,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,220666,506,215,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,220667,507,215,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,220668,508,215,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,220669,509,215,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,220670,510,215,0,2,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,221685,501,216,0,2,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,221686,502,216,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,221687,503,216,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,221688,504,216,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,221689,505,216,0,3,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,221690,506,216,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,221691,507,216,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,221692,508,216,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,221693,509,216,0,1,0,1,1,0
01Sep0045,SMBuildingMaster,Barley,221694,510,216,0,2,0,1,1,0
