Date,Building,CropType,GridID,X,Y,GridFert_Barley,numPlantsInGrid,FieldFert_Barley,FieldSowPerc,FieldGrowthPerc,FieldYield
01Sep0048,SMBuildingMaster,Barley,191078,614,186,0,3,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,191079,615,186,0,3,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,191081,617,186,0,3,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,191083,619,186,0,3,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,191085,621,186,0,3,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,192100,612,187,0.0376,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,192102,614,187,0.0415,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,192103,615,187,0.0415,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,192105,617,187,0.0415,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,192107,619,187,0.0415,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,192109,621,187,0.0376,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,193124,612,188,0.0415,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,193126,614,188,0.0454,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,193127,615,188,0.0415,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,193129,617,188,0.0454,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,193131,619,188,0.0454,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,193133,621,188,0.0415,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,194148,612,189,0.0415,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,194150,614,189,0.0454,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,194151,615,189,0.0454,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,194153,617,189,0.0454,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,194155,619,189,0.0454,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,194157,621,189,0.0454,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,195172,612,190,0.0454,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,195174,614,190,0.0493,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,195175,615,190,0.0493,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,195177,617,190,0.0493,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,195179,619,190,0.0493,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,195181,621,190,0.0454,1,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,196196,612,191,0,2,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,196198,614,191,0,2,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,196199,615,191,0,2,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,196201,617,191,0,2,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,196203,619,191,0,2,0.0202,1,1,1
01Sep0048,SMBuildingMaster,Barley,196205,621,191,0,2,0.0202,1,1,1
