Date,Building,CropType,GridID,X,Y,GridFert_Wheat,numPlantsInGrid,FieldFert_Wheat,FieldSowPerc,FieldGrowthPerc,FieldYield
28Sep0047,SMBuildingMaster,Wheat,277038,558,270,0,1,0,0.9405,0.0202,
28Sep0047,SMBuildingMaster,Wheat,277040,560,270,0,1,0,0.9405,0.0202,
28Sep0047,SMBuildingMaster,Wheat,277041,561,270,0,1,0,0.9405,0.0202,
28Sep0047,SMBuildingMaster,Wheat,277043,563,270,0,1,0,0.9405,0.0202,
28Sep0047,SMBuildingMaster,Wheat,278058,554,271,0,2,0,0.9405,0.0202,
28Sep0047,SMBuildingMaster,Wheat,278060,556,271,0,2,0,0.9405,0.0202,
28Sep0047,SMBuildingMaster,Wheat,278062,558,271,0,2,0,0.9405,0.0202,
28Sep0047,SMBuildingMaster,Wheat,278064,560,271,0,2,0,0.9405,0.0202,
28Sep0047,SMBuildingMaster,Wheat,278065,561,271,0,2,0,0.9405,0.0202,
28Sep0047,SMBuildingMaster,Wheat,278067,563,271,0,2,0,0.9405,0.0202,
28Sep0047,SMBuildingMaster,Wheat,279082,554,272,0,1,0,0.9405,0.0202,
28Sep0047,SMBuildingMaster,Wheat,279084,556,272,0,1,0,0.9405,0.0202,
28Sep0047,SMBuildingMaster,Wheat,279086,558,272,0,1,0,0.9405,0.0202,
28Sep0047,SMBuildingMaster,Wheat,279088,560,272,0,1,0,0.9405,0.0202,
28Sep0047,SMBuildingMaster,Wheat,279089,561,272,0,1,0,0.9405,0.0202,
28Sep0047,SMBuildingMaster,Wheat,279091,563,272,0,1,0,0.9405,0.0202,
01Sep0048,SMBuildingMaster,Wheat,269866,554,263,0,2,0,1,1,0
01Sep0048,SMBuildingMaster,Wheat,269868,556,263,0,2,0,1,1,0
01Sep0048,SMBuildingMaster,Wheat,269870,558,263,0,2,0,1,1,0
